YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM,DIST_DIRECT_KM,DIST_ACHIEVED_KM
2014,3,MAR,2014-03-07T00:00:00Z,Hungary,State (FIR),FTFM,303163,301331.56,295328.48
2014,3,MAR,2014-03-07T00:00:00Z,Ireland,State (FIR),CPF,158761,158562.28,156113.73
2014,3,MAR,2014-03-07T00:00:00Z,Ireland,State (FIR),FTFM,85295,84920.52,82108.41
2014,3,MAR,2014-03-07T00:00:00Z,Italy,State (FIR),CPF,1159141,1144660.05,1123929.9
2014,3,MAR,2014-03-07T00:00:00Z,Italy,State (FIR),FTFM,1269919,1231611.28,1201518.02
2014,3,MAR,2014-03-07T00:00:00Z,Latvia,State (FIR),CPF,62709,62592.32,61907.53
2014,3,MAR,2014-03-07T00:00:00Z,Latvia,State (FIR),FTFM,122347,121901.76000000001,120367.36
2014,3,MAR,2014-03-07T00:00:00Z,Lithuania,State (FIR),CPF,39351,39288.87,38618.74
2014,3,MAR,2014-03-07T00:00:00Z,Lithuania,State (FIR),FTFM,83271,83214.78,81695.66
2014,3,MAR,2014-03-07T00:00:00Z,Malta,State (FIR),CPF,94151,93986.90000000001,93311.27
2014,3,MAR,2014-03-07T00:00:00Z,Malta,State (FIR),FTFM,94746,94396.74,93351.09
2014,3,MAR,2014-03-07T00:00:00Z,Moldova,State (FIR),CPF,7166,7159.2,7110.2
2014,3,MAR,2014-03-07T00:00:00Z,Moldova,State (FIR),FTFM,26534,26512.05,26020.88
2014,3,MAR,2014-03-07T00:00:00Z,Morocco,State (FIR),CPF,125572,125426.38,123915.49
2014,3,MAR,2014-03-07T00:00:00Z,Morocco,State (FIR),FTFM,518105,513835.56,507105.52
2014,3,MAR,2014-03-07T00:00:00Z,NEFAB,FAB (FIR),CPF,600086,596737.54,591506.33
2014,3,MAR,2014-03-07T00:00:00Z,NEFAB,FAB (FIR),FTFM,765484,756737.23,747227.18
2014,3,MAR,2014-03-07T00:00:00Z,Netherlands,State (FIR),CPF,414433,411620.47000000003,402385.36
2014,3,MAR,2014-03-07T00:00:00Z,Netherlands,State (FIR),FTFM,459167,450917.32,435820.95
2014,3,MAR,2014-03-07T00:00:00Z,North Macedonia,State (FIR),CPF,11662,11648.52,11263.11
2014,3,MAR,2014-03-07T00:00:00Z,North Macedonia,State (FIR),FTFM,16949,16784.12,15276.41
2014,3,MAR,2014-03-07T00:00:00Z,Norway,State (FIR),CPF,351182,349145.06,346142.46
2014,3,MAR,2014-03-07T00:00:00Z,Norway,State (FIR),FTFM,392078,385611.79,380261.94
2014,3,MAR,2014-03-07T00:00:00Z,Poland,State (FIR),CPF,187044,186735.23,184368.94
2014,3,MAR,2014-03-07T00:00:00Z,Poland,State (FIR),FTFM,665452,658388.33,647441.8
2014,3,MAR,2014-03-07T00:00:00Z,Portugal (Continental),State (FIR),CPF,433506,432930.99,427662.02
2014,3,MAR,2014-03-07T00:00:00Z,Portugal (Continental),State (FIR),FTFM,505475,504061.24,496440.37
2014,3,MAR,2014-03-07T00:00:00Z,RP2 minus UK,Area (FIR),CPF,13430536,0,13094358.41
2014,3,MAR,2014-03-07T00:00:00Z,RP2 minus UK,Area (FIR),FTFM,15858630,0,15138403.79
2014,3,MAR,2014-03-07T00:00:00Z,Romania,State (FIR),CPF,464244,463641.35000000003,460745.69
2014,3,MAR,2014-03-07T00:00:00Z,Romania,State (FIR),FTFM,504886,501419.52,495020.12
2014,3,MAR,2014-03-07T00:00:00Z,SES Area (RP1),Area (FIR),CPF,14681529,14424918.17,14294869.29
2014,3,MAR,2014-03-07T00:00:00Z,SES Area (RP1),Area (FIR),FTFM,17110034,16505900.42,16308684.8
2014,3,MAR,2014-03-07T00:00:00Z,SES Area (RP2),Area (FIR),CPF,14877712,14618262.85,14488519.94
2014,3,MAR,2014-03-07T00:00:00Z,SES Area (RP2),Area (FIR),FTFM,17326439,16716092.64,16519123.33
2014,3,MAR,2014-03-07T00:00:00Z,SW FAB,FAB (FIR),CPF,1979563,1948556.96,1921536.03
2014,3,MAR,2014-03-07T00:00:00Z,SW FAB,FAB (FIR),FTFM,2265989,2217673.56,2180944.79
2014,3,MAR,2014-03-07T00:00:00Z,Serbia and Montenegro,State (FIR),CPF,203605,203183.61000000002,200739.39
2014,3,MAR,2014-03-07T00:00:00Z,Serbia and Montenegro,State (FIR),FTFM,220439,219416.45,214973.21
2014,3,MAR,2014-03-07T00:00:00Z,Slovakia,State (FIR),CPF,148149,147879.07,145579.95
2014,3,MAR,2014-03-07T00:00:00Z,Slovakia,State (FIR),FTFM,156056,155017.37,151303.84
2014,3,MAR,2014-03-07T00:00:00Z,Slovenia,State (FIR),CPF,51941,51882.020000000004,51086.73
2014,3,MAR,2014-03-07T00:00:00Z,Slovenia,State (FIR),FTFM,58464,58213.65,56733.93
2014,3,MAR,2014-03-07T00:00:00Z,Spain,State (FIR),CPF,1539153,1512932.38,1487014.17
2014,3,MAR,2014-03-07T00:00:00Z,Spain,State (FIR),FTFM,1747662,1706525.4300000002,1671686.98
2014,3,MAR,2014-03-07T00:00:00Z,Spain (Canarias),State (FIR),CPF,159693,158326.06,154600.81
2014,3,MAR,2014-03-07T00:00:00Z,Spain (Canarias),State (FIR),FTFM,221276,215626.76,209180.15
2014,3,MAR,2014-03-07T00:00:00Z,Spain (Continental),State (FIR),CPF,1379460,1354606.32,1332413.3599999999
2014,3,MAR,2014-03-07T00:00:00Z,Spain (Continental),State (FIR),FTFM,1526386,1490898.67,1462506.83
2014,3,MAR,2014-03-07T00:00:00Z,Sweden,State (FIR),CPF,582741,580646.66,575806.01
2014,3,MAR,2014-03-07T00:00:00Z,Sweden,State (FIR),FTFM,638371,633507.91,623802.8
2014,3,MAR,2014-03-07T00:00:00Z,Switzerland,State (FIR),CPF,214980,212655.86000000002,205184.19
2014,3,MAR,2014-03-07T00:00:00Z,Switzerland,State (FIR),FTFM,236808,231198.63,218661.06
2014,3,MAR,2014-03-07T00:00:00Z,UK (Continental),State (FIR),CPF,1447176,1422418.74,1394161.53
2014,3,MAR,2014-03-07T00:00:00Z,UK (Continental),State (FIR),FTFM,1467809,1419192.74,1380719.54
2014,3,MAR,2014-03-07T00:00:00Z,UK-Ireland FAB,FAB (FIR),CPF,1607170,1579367.06,1551456.04
2014,3,MAR,2014-03-07T00:00:00Z,UK-Ireland FAB,FAB (FIR),FTFM,1554557,1501688.59,1464230.09
2014,3,MAR,2014-03-07T00:00:00Z,Ukraine,State (FIR),CPF,245325,243896.7,242425.78
2014,3,MAR,2014-03-07T00:00:00Z,Ukraine,State (FIR),FTFM,604371,599057.27,592253.59
2014,3,MAR,2014-03-08T00:00:00Z,Albania,State (FIR),CPF,56123,56058.56,55373.32
2014,3,MAR,2014-03-08T00:00:00Z,Albania,State (FIR),FTFM,62757,62541.92,59728.47
2014,3,MAR,2014-03-08T00:00:00Z,Armenia,State (FIR),FTFM,22064,21821.670000000002,21363.83
2014,3,MAR,2014-03-08T00:00:00Z,Austria,State (FIR),CPF,347715,346300.16000000003,340047.13
2014,3,MAR,2014-03-08T00:00:00Z,Austria,State (FIR),FTFM,382483,376670.57,365353.47000000003
2014,3,MAR,2014-03-08T00:00:00Z,BLUE MED FAB,FAB (FIR),CPF,1729668,1712536.69,1691142.32
2014,3,MAR,2014-03-08T00:00:00Z,BLUE MED FAB,FAB (FIR),FTFM,2059896,2006196.2,1968714.6099999999
2014,3,MAR,2014-03-08T00:00:00Z,Baltic FAB,FAB (FIR),CPF,226713,226358.01,223685
2014,3,MAR,2014-03-08T00:00:00Z,Baltic FAB,FAB (FIR),FTFM,734931,728738.22,718114.98
2014,3,MAR,2014-03-08T00:00:00Z,Belgium,State (FIR),CPF,303941,302786.37,295037.16000000003
2014,3,MAR,2014-03-08T00:00:00Z,Belgium,State (FIR),FTFM,362921,357308.05,341471.95
2014,3,MAR,2014-03-08T00:00:00Z,Bosnia and Herzegovina,State (FIR),CPF,91672,91596.77,90437.40000000001
2014,3,MAR,2014-03-08T00:00:00Z,Bosnia and Herzegovina,State (FIR),FTFM,87783,87128.25,84882.21
2014,3,MAR,2014-03-08T00:00:00Z,Bulgaria,State (FIR),CPF,271742,271369.44,268996.26
2014,3,MAR,2014-03-08T00:00:00Z,Bulgaria,State (FIR),FTFM,298122,297573.28,290849.13
2014,3,MAR,2014-03-08T00:00:00Z,Croatia,State (FIR),CPF,196879,196619.94,194573.28
2014,3,MAR,2014-03-08T00:00:00Z,Croatia,State (FIR),FTFM,229631,227484.16,223889.88
2014,3,MAR,2014-03-08T00:00:00Z,Cyprus,State (FIR),CPF,17602,17582.16,17054.45
2014,3,MAR,2014-03-08T00:00:00Z,Cyprus,State (FIR),FTFM,208661,198531.59,191493.69
2014,3,MAR,2014-03-08T00:00:00Z,Czech Republic,State (FIR),CPF,335901,334422.85000000003,329047.16000000003
2014,3,MAR,2014-03-08T00:00:00Z,Czech Republic,State (FIR),FTFM,365182,361464.13,351802.19
2014,3,MAR,2014-03-08T00:00:00Z,DANUBE FAB,FAB (FIR),CPF,731750,729853.05,725241.68
2014,3,MAR,2014-03-08T00:00:00Z,DANUBE FAB,FAB (FIR),FTFM,808684,802531.9,791316.78
2014,3,MAR,2014-03-08T00:00:00Z,DK-SE FAB,FAB (FIR),CPF,592403,591438.05,586444.14
2014,3,MAR,2014-03-08T00:00:00Z,DK-SE FAB,FAB (FIR),FTFM,655303,649363.76,637670.25
2014,3,MAR,2014-03-08T00:00:00Z,Denmark,State (FIR),CPF,200101,199977.06,198273.84
2014,3,MAR,2014-03-08T00:00:00Z,Denmark,State (FIR),FTFM,237121,235282.86000000002,229572.14
2014,3,MAR,2014-03-08T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),CPF,14613497,14383157.61,14278014.9
2014,3,MAR,2014-03-08T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),FTFM,19780506,19148076,18993496.27
2014,3,MAR,2014-03-08T00:00:00Z,Estonia,State (FIR),CPF,43626,43540.21,43037.69
2014,3,MAR,2014-03-08T00:00:00Z,Estonia,State (FIR),FTFM,101919,101715.94,100538.04000000001
2014,3,MAR,2014-03-08T00:00:00Z,FAB CE,FAB (FIR),CPF,1438907,1430322.7,1414000.12
2014,3,MAR,2014-03-08T00:00:00Z,FAB CE,FAB (FIR),FTFM,1587569,1564074.53,1534587.1400000001
2014,3,MAR,2014-03-08T00:00:00Z,FAB CE (SES RP1),FAB (FIR),CPF,1151174,1143721.91,1129801.53
2014,3,MAR,2014-03-08T00:00:00Z,FAB CE (SES RP1),FAB (FIR),FTFM,1270155,1251469.37,1225815.05
2014,3,MAR,2014-03-08T00:00:00Z,FAB CE (SES RP2),FAB (FIR),CPF,1348053,1339920.22,1324374.81
2014,3,MAR,2014-03-08T00:00:00Z,FAB CE (SES RP2),FAB (FIR),FTFM,1499786,1478063.31,1449704.93
2014,3,MAR,2014-03-08T00:00:00Z,FABEC,FAB (FIR),CPF,5035303,4968597.0600000005,4895395.94
2014,3,MAR,2014-03-08T00:00:00Z,FABEC,FAB (FIR),FTFM,6141832,5919901.16,5814194.93
2014,3,MAR,2014-03-08T00:00:00Z,Finland,State (FIR),CPF,93551,93451.28,92841.74
2014,3,MAR,2014-03-08T00:00:00Z,Finland,State (FIR),FTFM,99183,98437.86,97234.2
2014,3,MAR,2014-03-08T00:00:00Z,France,State (FIR),CPF,2444328,2416075.79,2371728.93
2014,3,MAR,2014-03-08T00:00:00Z,France,State (FIR),FTFM,3199663,3092529.57,3029803.45
2014,3,MAR,2014-03-08T00:00:00Z,Georgia,State (FIR),FTFM,104422,104068.47,102448.45
2014,3,MAR,2014-03-08T00:00:00Z,Germany,State (FIR),CPF,1715641,1700738.9500000002,1673218.67
2014,3,MAR,2014-03-08T00:00:00Z,Germany,State (FIR),FTFM,1940650,1885901.75,1838200.02
2014,3,MAR,2014-03-08T00:00:00Z,Greece,State (FIR),CPF,538209,535708.02,530767.3200000001
2014,3,MAR,2014-03-08T00:00:00Z,Greece,State (FIR),FTFM,556198,548731.2,541296.72
2014,3,MAR,2014-03-08T00:00:00Z,Hungary,State (FIR),CPF,268332,267714.46,264798.93
2014,3,MAR,2014-03-08T00:00:00Z,Hungary,State (FIR),FTFM,300500,298749.57,293280.65
2014,3,MAR,2014-03-08T00:00:00Z,Ireland,State (FIR),CPF,245094,244898.57,242082.48
2014,3,MAR,2014-03-08T00:00:00Z,Ireland,State (FIR),FTFM,160617,160256.59,156307.15
2014,3,MAR,2014-03-08T00:00:00Z,Italy,State (FIR),CPF,1072209,1060383.15,1042729.88
2014,3,MAR,2014-03-08T00:00:00Z,Italy,State (FIR),FTFM,1192670,1161003.8900000001,1135193.19
2014,3,MAR,2014-03-08T00:00:00Z,Latvia,State (FIR),CPF,54486,54426.9,53953.39
2014,3,MAR,2014-03-08T00:00:00Z,Latvia,State (FIR),FTFM,120330,119880.8,118483.53
2014,3,MAR,2014-03-08T00:00:00Z,Lithuania,State (FIR),CPF,36519,36440.58,35943
2014,3,MAR,2014-03-08T00:00:00Z,Lithuania,State (FIR),FTFM,78993,78975.17,77639.19
2014,3,MAR,2014-03-08T00:00:00Z,Malta,State (FIR),CPF,100093,99827.24,98982.39
2014,3,MAR,2014-03-08T00:00:00Z,Malta,State (FIR),FTFM,99024,98620.67,97472.64
2014,3,MAR,2014-03-08T00:00:00Z,Moldova,State (FIR),CPF,8409,8394.83,8310.29
2014,3,MAR,2014-03-08T00:00:00Z,Moldova,State (FIR),FTFM,26549,26524.440000000002,25920.98
2014,3,MAR,2014-03-08T00:00:00Z,Morocco,State (FIR),CPF,178156,177963,175521.26
2014,3,MAR,2014-03-08T00:00:00Z,Morocco,State (FIR),FTFM,762279,757184.18,747614.13
2014,3,MAR,2014-03-08T00:00:00Z,NEFAB,FAB (FIR),CPF,405188,404124.65,400121.95
2014,3,MAR,2014-03-08T00:00:00Z,NEFAB,FAB (FIR),FTFM,548013,542526.63,535160.8200000001
2014,3,MAR,2014-03-08T00:00:00Z,Netherlands,State (FIR),CPF,370477,369132.85000000003,362192.43
2014,3,MAR,2014-03-08T00:00:00Z,Netherlands,State (FIR),FTFM,410421,404324.3,392878.68
2014,3,MAR,2014-03-08T00:00:00Z,North Macedonia,State (FIR),CPF,10863,10853.45,10481.27
2014,3,MAR,2014-03-08T00:00:00Z,North Macedonia,State (FIR),FTFM,16702,16505.46,14646.87
2014,3,MAR,2014-03-08T00:00:00Z,Norway,State (FIR),CPF,213643,212877.64,210406.47
2014,3,MAR,2014-03-08T00:00:00Z,Norway,State (FIR),FTFM,226874,223195.89,219197.11000000002
2014,3,MAR,2014-03-08T00:00:00Z,Poland,State (FIR),CPF,190194,189941.22,187742
2014,3,MAR,2014-03-08T00:00:00Z,Poland,State (FIR),FTFM,655937,650259.0700000001,640479.38
2014,3,MAR,2014-03-08T00:00:00Z,Portugal (Continental),State (FIR),CPF,549880,549357.97,542846.98
2014,3,MAR,2014-03-08T00:00:00Z,Portugal (Continental),State (FIR),FTFM,678050,676416.43,666656.13
2014,3,MAR,2014-03-08T00:00:00Z,RP2 minus UK,Area (FIR),CPF,12552581,0,12267485.22
2014,3,MAR,2014-03-08T00:00:00Z,RP2 minus UK,Area (FIR),FTFM,15234223,0,14606970.35
2014,3,MAR,2014-03-08T00:00:00Z,Romania,State (FIR),CPF,460622,459807.32,456858.71
2014,3,MAR,2014-03-08T00:00:00Z,Romania,State (FIR),FTFM,511260,507886.12,501148.33
2014,3,MAR,2014-03-08T00:00:00Z,SES Area (RP1),Area (FIR),CPF,13522411,13313544.36,13201896.24
2014,3,MAR,2014-03-08T00:00:00Z,SES Area (RP1),Area (FIR),FTFM,16165620,15645542.13,15479657.81
2014,3,MAR,2014-03-08T00:00:00Z,SES Area (RP2),Area (FIR),CPF,13720984,13509690.44,13398154.18
2014,3,MAR,2014-03-08T00:00:00Z,SES Area (RP2),Area (FIR),FTFM,16397469,15871633.75,15705750.47
2014,3,MAR,2014-03-08T00:00:00Z,SW FAB,FAB (FIR),CPF,2216894,2186031.45,2157717.22
2014,3,MAR,2014-03-08T00:00:00Z,SW FAB,FAB (FIR),FTFM,2611469,2561714.4699999997,2522591.09
2014,3,MAR,2014-03-08T00:00:00Z,Serbia and Montenegro,State (FIR),CPF,216442,216052.36000000002,213184.77000000002
2014,3,MAR,2014-03-08T00:00:00Z,Serbia and Montenegro,State (FIR),FTFM,232547,231456.9,226288.94
2014,3,MAR,2014-03-08T00:00:00Z,Slovakia,State (FIR),CPF,142954,142724.02,140573.84
2014,3,MAR,2014-03-08T00:00:00Z,Slovakia,State (FIR),FTFM,156472,155475.09,151720.2
2014,3,MAR,2014-03-08T00:00:00Z,Slovenia,State (FIR),CPF,55525,55429.55,54601.8
2014,3,MAR,2014-03-08T00:00:00Z,Slovenia,State (FIR),FTFM,63587,63258.08,61785.08
2014,3,MAR,2014-03-08T00:00:00Z,Spain,State (FIR),CPF,1672444,1646660.12,1620267.69
2014,3,MAR,2014-03-08T00:00:00Z,Spain,State (FIR),FTFM,1942916,1901264.06,1865401.44
2014,3,MAR,2014-03-08T00:00:00Z,Spain (Canarias),State (FIR),CPF,220504,217821.94,212694.31
2014,3,MAR,2014-03-08T00:00:00Z,Spain (Canarias),State (FIR),FTFM,317892,310562.93,302645.73
2014,3,MAR,2014-03-08T00:00:00Z,Spain (Continental),State (FIR),CPF,1451940,1428838.18,1407573.38
2014,3,MAR,2014-03-08T00:00:00Z,Spain (Continental),State (FIR),FTFM,1625024,1590701.13,1562755.7000000002
2014,3,MAR,2014-03-08T00:00:00Z,Sweden,State (FIR),CPF,391839,391203.37,387707.28
2014,3,MAR,2014-03-08T00:00:00Z,Sweden,State (FIR),FTFM,419595,416518.83,409485.98
2014,3,MAR,2014-03-08T00:00:00Z,Switzerland,State (FIR),CPF,199782,198127.73,192033.01
2014,3,MAR,2014-03-08T00:00:00Z,Switzerland,State (FIR),FTFM,228252,222946.18,212000.75
2014,3,MAR,2014-03-08T00:00:00Z,UK (Continental),State (FIR),CPF,1168403,1152046.51,1130668.96
2014,3,MAR,2014-03-08T00:00:00Z,UK (Continental),State (FIR),FTFM,1163246,1130895.52,1098780.12
2014,3,MAR,2014-03-08T00:00:00Z,UK-Ireland FAB,FAB (FIR),CPF,1413226,1393798.07,1372501.81
2014,3,MAR,2014-03-08T00:00:00Z,UK-Ireland FAB,FAB (FIR),FTFM,1322568,1284710.58,1253840.29
2014,3,MAR,2014-03-08T00:00:00Z,Ukraine,State (FIR),CPF,253855,252729.41,250970.63
2014,3,MAR,2014-03-08T00:00:00Z,Ukraine,State (FIR),FTFM,618904,614031.6900000001,607058.56
2014,3,MAR,2014-03-09T00:00:00Z,Albania,State (FIR),CPF,59248,59201.62,58436.85
2014,3,MAR,2014-03-09T00:00:00Z,Albania,State (FIR),FTFM,65029,64853.22,62426.3
2014,3,MAR,2014-03-09T00:00:00Z,Armenia,State (FIR),FTFM,20860,20615.5,20259.55
2014,3,MAR,2014-03-09T00:00:00Z,Austria,State (FIR),CPF,341663,340362.75,334380.67
2014,3,MAR,2014-03-09T00:00:00Z,Austria,State (FIR),FTFM,385764,380228.35000000003,368972.5
2014,3,MAR,2014-03-09T00:00:00Z,BLUE MED FAB,FAB (FIR),CPF,1900650,1882550.32,1860145.47
2014,3,MAR,2014-03-09T00:00:00Z,BLUE MED FAB,FAB (FIR),FTFM,2283758,2225582.13,2184365.51
2014,3,MAR,2014-03-09T00:00:00Z,Baltic FAB,FAB (FIR),CPF,216372,215999.43,213155.63
2014,3,MAR,2014-03-09T00:00:00Z,Baltic FAB,FAB (FIR),FTFM,714769,707918.3200000001,697084.4500000001
2014,3,MAR,2014-03-09T00:00:00Z,Belgium,State (FIR),CPF,301568,300177.59,291645.34
2014,3,MAR,2014-03-09T00:00:00Z,Belgium,State (FIR),FTFM,362267,356112.18,339007.76
2014,3,MAR,2014-03-09T00:00:00Z,Bosnia and Herzegovina,State (FIR),CPF,99137,99052.5,97812.71
2014,3,MAR,2014-03-09T00:00:00Z,Bosnia and Herzegovina,State (FIR),FTFM,99178,98495.89,96126.68000000001
2014,3,MAR,2014-03-09T00:00:00Z,Bulgaria,State (FIR),CPF,278356,278055.81,275565.09
2014,3,MAR,2014-03-09T00:00:00Z,Bulgaria,State (FIR),FTFM,306993,306300,299156.86
2014,3,MAR,2014-03-09T00:00:00Z,Croatia,State (FIR),CPF,221850,221527.78,219189.14
2014,3,MAR,2014-03-09T00:00:00Z,Croatia,State (FIR),FTFM,253657,251262.05000000002,247151.92
2014,3,MAR,2014-03-09T00:00:00Z,Cyprus,State (FIR),CPF,21033,21023.600000000002,20632.84
2014,3,MAR,2014-03-09T00:00:00Z,Cyprus,State (FIR),FTFM,243634,233893.5,225678.55000000002
2014,3,MAR,2014-03-09T00:00:00Z,Czech Republic,State (FIR),CPF,334162,332150.09,326244.49
2014,3,MAR,2014-03-09T00:00:00Z,Czech Republic,State (FIR),FTFM,365114,361083.32,351390.97000000003
2014,3,MAR,2014-03-09T00:00:00Z,DANUBE FAB,FAB (FIR),CPF,756542,754892.08,749867.16
2014,3,MAR,2014-03-09T00:00:00Z,DANUBE FAB,FAB (FIR),FTFM,843791,837521.7000000001,825188.84
2014,3,MAR,2014-03-09T00:00:00Z,DK-SE FAB,FAB (FIR),CPF,725825,724238.56,717978.08
2014,3,MAR,2014-03-09T00:00:00Z,DK-SE FAB,FAB (FIR),FTFM,802477,795431.97,782202.38
2014,3,MAR,2014-03-09T00:00:00Z,Denmark,State (FIR),CPF,231736,231350.24,229263.5
2014,3,MAR,2014-03-09T00:00:00Z,Denmark,State (FIR),FTFM,269112,266824.11,260856.27000000002
2014,3,MAR,2014-03-09T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),CPF,15143973,14903254.71,14788373.45
2014,3,MAR,2014-03-09T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),FTFM,20420898,19752913.23,19583043.85
2014,3,MAR,2014-03-09T00:00:00Z,Estonia,State (FIR),CPF,49138,49004.8,48309.64
2014,3,MAR,2014-03-09T00:00:00Z,Estonia,State (FIR),FTFM,99526,99371.65000000001,98118.16
2014,3,MAR,2014-03-09T00:00:00Z,FAB CE,FAB (FIR),CPF,1459171,1450296.59,1432587.23
2014,3,MAR,2014-03-09T00:00:00Z,FAB CE,FAB (FIR),FTFM,1624511,1600522.97,1570184.33
2014,3,MAR,2014-03-09T00:00:00Z,FAB CE (SES RP1),FAB (FIR),CPF,1137804,1130181.46,1115208.82
2014,3,MAR,2014-03-09T00:00:00Z,FAB CE (SES RP1),FAB (FIR),FTFM,1270462,1251463.99,1225747.63
2014,3,MAR,2014-03-09T00:00:00Z,FAB CE (SES RP2),FAB (FIR),CPF,1359946,1351523.78,1334689.09
2014,3,MAR,2014-03-09T00:00:00Z,FAB CE (SES RP2),FAB (FIR),FTFM,1524457,1502117.68,1473233.51
2014,3,MAR,2014-03-09T00:00:00Z,FABEC,FAB (FIR),CPF,5224666,5153159.86,5074919.14
2014,3,MAR,2014-03-09T00:00:00Z,FABEC,FAB (FIR),FTFM,6451280,6213430.98,6096773.04
2014,3,MAR,2014-03-09T00:00:00Z,Finland,State (FIR),CPF,129844,129242.26000000001,128180.81
2014,3,MAR,2014-03-09T00:00:00Z,Finland,State (FIR),FTFM,133671,132694.92,130969.71
2014,3,MAR,2014-03-09T00:00:00Z,France,State (FIR),CPF,2523727,2492375.4,2445670.2
2014,3,MAR,2014-03-09T00:00:00Z,France,State (FIR),FTFM,3376471,3260230.77,3193311.43
2014,3,MAR,2014-03-09T00:00:00Z,Georgia,State (FIR),FTFM,105995,105601.01000000001,103894.52
2014,3,MAR,2014-03-09T00:00:00Z,Germany,State (FIR),CPF,1794013,1778887.22,1750391.51
2014,3,MAR,2014-03-09T00:00:00Z,Germany,State (FIR),FTFM,2035969,1977302.23,1925333.56
2014,3,MAR,2014-03-09T00:00:00Z,Greece,State (FIR),CPF,586538,584144.51,579058.25
2014,3,MAR,2014-03-09T00:00:00Z,Greece,State (FIR),FTFM,616884,609248.64,601154.79
2014,3,MAR,2014-03-09T00:00:00Z,Hungary,State (FIR),CPF,277840,277471.21,273871.33
2014,3,MAR,2014-03-09T00:00:00Z,Hungary,State (FIR),FTFM,317258,315278.37,309220.51
2014,3,MAR,2014-03-09T00:00:00Z,Ireland,State (FIR),CPF,199436,199162.22,197054.5
2014,3,MAR,2014-03-09T00:00:00Z,Ireland,State (FIR),FTFM,129605,129092.63,125996.75
2014,3,MAR,2014-03-09T00:00:00Z,Italy,State (FIR),CPF,1183827,1171625.48,1152376.9
2014,3,MAR,2014-03-09T00:00:00Z,Italy,State (FIR),FTFM,1302674,1267597.13,1239218.13
2014,3,MAR,2014-03-09T00:00:00Z,Latvia,State (FIR),CPF,61840,61764.75,61050.8
2014,3,MAR,2014-03-09T00:00:00Z,Latvia,State (FIR),FTFM,122143,121700.59,120177.02
2014,3,MAR,2014-03-09T00:00:00Z,Lithuania,State (FIR),CPF,40254,40177,39577.270000000004
2014,3,MAR,2014-03-09T00:00:00Z,Lithuania,State (FIR),FTFM,79484,79450.36,78021.71
2014,3,MAR,2014-03-09T00:00:00Z,Malta,State (FIR),CPF,103788,103664.08,102786.58
2014,3,MAR,2014-03-09T00:00:00Z,Malta,State (FIR),FTFM,110309,109793.99,108372.16
2014,3,MAR,2014-03-09T00:00:00Z,Moldova,State (FIR),CPF,9728,9712.45,9637.19
2014,3,MAR,2014-03-09T00:00:00Z,Moldova,State (FIR),FTFM,31272,31234.86,30611.920000000002
2014,3,MAR,2014-03-09T00:00:00Z,Morocco,State (FIR),CPF,145319,145165.65,143488.2
2014,3,MAR,2014-03-09T00:00:00Z,Morocco,State (FIR),FTFM,612890,608534.56,601454.33
2014,3,MAR,2014-03-09T00:00:00Z,NEFAB,FAB (FIR),CPF,552715,549983.85,543315.46
2014,3,MAR,2014-03-09T00:00:00Z,NEFAB,FAB (FIR),FTFM,697862,690585.02,682124.92
2014,3,MAR,2014-03-09T00:00:00Z,Netherlands,State (FIR),CPF,404965,402659.8,394984.82
2014,3,MAR,2014-03-09T00:00:00Z,Netherlands,State (FIR),FTFM,444593,438093.85000000003,424890.78
2014,3,MAR,2014-03-09T00:00:00Z,North Macedonia,State (FIR),CPF,12340,12322.78,11990.19
2014,3,MAR,2014-03-09T00:00:00Z,North Macedonia,State (FIR),FTFM,18673,18502.81,16847.83
2014,3,MAR,2014-03-09T00:00:00Z,Norway,State (FIR),CPF,311784,309951.64,305665.49
2014,3,MAR,2014-03-09T00:00:00Z,Norway,State (FIR),FTFM,342522,337258.47000000003,332860.03
2014,3,MAR,2014-03-09T00:00:00Z,Poland,State (FIR),CPF,176118,175868.7,173578.36000000002
2014,3,MAR,2014-03-09T00:00:00Z,Poland,State (FIR),FTFM,635107,628956.09,618881.29
2014,3,MAR,2014-03-09T00:00:00Z,Portugal (Continental),State (FIR),CPF,459613,459146.54000000004,453804.66000000003
2014,3,MAR,2014-03-09T00:00:00Z,Portugal (Continental),State (FIR),FTFM,549509,548094.4400000001,540046.78
2014,3,MAR,2014-03-09T00:00:00Z,RP2 minus UK,Area (FIR),CPF,12929515,0,12629130.2
2014,3,MAR,2014-03-09T00:00:00Z,RP2 minus UK,Area (FIR),FTFM,15830202,0,15161099.62
2014,3,MAR,2014-03-09T00:00:00Z,Romania,State (FIR),CPF,477699,476830.06,473829.75
2014,3,MAR,2014-03-09T00:00:00Z,Romania,State (FIR),FTFM,535961,532709.34,525233.61
2014,3,MAR,2014-03-09T00:00:00Z,SES Area (RP1),Area (FIR),CPF,14037318,13817487.96,13696346.71
