YEAR,Country_code,DIST_FLOWN_KM,DIST_DIRECT_KM,HFE_EFF,Year,Country_Code,Pollutant_name,Emissions
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,TSP,0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,Zn,0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,benzo(a),0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,benzo(b),0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,benzo(k),0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,dioxin,0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,total PAH,0.001771286
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,As,0.00016366308
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,BC,0.01089284831
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,CO,0.97415680078
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,Cd,3.8886036e-05
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,Cr,0.00115815056
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,Cu,0.002550269645
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,HCB,0.0
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,Hg,0.00065465232
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,Indeno,0.0081889850343
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,NH3,0.0001569568
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,NMVOC,0.070811890415
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,NOx,1.53370710129
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,Ni,6.0810638e-05
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,PCB,0.0
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,PM10,0.022836811425
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,PM2.5,0.02278167589
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,Pb,0.1373477780849999
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,SOx,0.395141889135
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,Se,0.0006017032
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,TSP,0.022836811425
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,Zn,0.15980401059
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,benzo(a),0.010368397462815
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,benzo(b),0.0818365900181549
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,benzo(k),0.009276311981895
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,dioxin,0.0077713804
2014,HR,478.626712,475.98164464,1.005557078491967,2014,HR,total PAH,0.109670284497165
2014,HU,568.913006,566.61087054,1.0040629920456803,2014,HU,As,3.28806100068328e-06
2014,HU,568.913006,566.61087054,1.0040629920456803,2014,HU,BC,0.0169932981917943
